seed,version,eph,per
6,4830,4.452e-4,4.6418e-3
6,4830,4.809e-4,4.554e-3
6,4830,4.895e-4,5.813e-3
6,6279,6.917e-4,1.19945e-2
6,6279,8.751e-4,1.18681e-2
6,6279,9.7e-4,8.5071e-3
6,6279,5.903e-4,6.4806e-3
6,6279,4.221e-4,5.6486e-3
6,6279,5.559e-4,6.0652e-3
6,6279,4.8e-4,5.5638e-3
6,6279,5.503e-4,5.7902e-3
6,6279,6.146e-4,6.4613e-3
6,6279,4.35e-4,5.7736e-3
6,6279,5.174e-4,6.3448e-3
6,6279,5.808e-4,6.2901e-3
6,6279,4.262e-4,6.2024e-3
6,6279,6.135e-4,6.28e-3
6,6279,4.983e-4,5.7226e-3
6,6279,4.435e-4,6.2288e-3
6,6279,5.504e-4,5.955e-3
6,6279,5.036e-4,6.1487e-3
6,6279,5.453e-4,6.1546e-3
6,6279,5.301e-4,6.0414e-3
6,8163,5.634e-4,1.58232e-2
6,8163,1.1387e-3,1.16311e-2
6,8163,8.57e-4,8.914e-3
6,8163,8.67e-4,8.3913e-3
6,8163,9.24e-4,8.7304e-3
6,8163,7.014e-4,8.1656e-3
6,8163,8.358e-4,8.565e-3
6,8163,7.617e-4,8.4274e-3
6,8163,8.088e-4,8.0908e-3
6,8163,9.973e-4,1.87033e-2
6,8163,1.4359e-3,1.78137e-2
6,8163,1.2982e-3,1.33567e-2
6,8163,8.332e-4,8.4987e-3
6,8163,8.047e-4,8.7411e-3
6,8163,7.879e-4,8.6444e-3
6,8163,7.22e-4,9.0127e-3
6,8163,7.746e-4,8.216e-3
6,8163,9.266e-4,9.0265e-3
6,8163,9.376e-4,8.3526e-3
6,8163,7.785e-4,8.5599e-3
6,10612,9.36e-4,1.19977e-2
6,10612,1.1795e-3,1.18483e-2
6,10612,1.0232e-3,1.14659e-2
6,10612,1.2312e-3,1.15254e-2
6,10612,1.1835e-3,1.22733e-2
6,10612,1.166e-3,1.12695e-2
6,10612,1.0334e-3,1.08196e-2
6,10612,1.1899e-3,1.09786e-2
6,10612,1.0999e-3,1.18149e-2
6,10612,9.825e-4,1.13766e-2
6,10612,1.0872e-3,1.10968e-2
6,10612,1.0148e-3,1.10571e-2
6,10612,1.1392e-3,1.17722e-2
6,10612,1.0418e-3,1.43957e-2
6,10612,1.287e-3,1.30929e-2
6,10612,1.1674e-3,1.17687e-2
6,10612,1.2125e-3,1.15818e-2
6,10612,1.117e-3,1.15049e-2
6,10612,1.1277e-3,1.19657e-2
6,10612,1.0488e-3,1.15605e-2
6,13796,1.283e-3,1.55472e-2
6,13796,1.2223e-3,1.6256e-2
6,13796,1.399e-3,1.60198e-2
6,13796,1.3599e-3,1.44955e-2
6,13796,1.3289e-3,1.53689e-2
6,13796,1.3318e-3,1.51512e-2
6,13796,1.3006e-3,1.53628e-2
6,13796,1.2412e-3,1.82068e-2
6,13796,1.5043e-3,1.74234e-2
6,13796,2.5525e-3,3.31068e-2
6,13796,2.1986e-3,3.09745e-2
6,13796,2.2057e-3,1.79473e-2
6,13796,1.2994e-3,1.5588e-2
6,13796,1.4002e-3,2.02682e-2
6,13796,2.2037e-3,2.88601e-2
6,13796,1.9049e-3,1.6483e-2
6,13796,1.707e-3,1.53169e-2
6,13796,1.2798e-3,1.51143e-2
6,13796,1.2437e-3,1.51764e-2
6,13796,1.2105e-3,1.4906e-2
6,17935,1.3084e-3,1.97559e-2
6,17935,1.4459e-3,1.99375e-2
6,17935,1.4608e-3,1.98985e-2
6,17935,1.3473e-3,1.92695e-2
6,17935,1.7539e-3,2.03813e-2
6,17935,1.4311e-3,1.90152e-2
6,17935,1.4225e-3,1.93785e-2
6,17935,1.4262e-3,1.95396e-2
6,17935,1.5546e-3,1.97741e-2
6,17935,1.4784e-3,1.96361e-2
6,17935,1.4107e-3,1.92739e-2
6,17935,1.3888e-3,1.93507e-2
6,17935,1.4556e-3,1.95081e-2
6,17935,1.4627e-3,2.02127e-2
6,17935,1.4571e-3,1.93304e-2
6,17935,1.5516e-3,1.95426e-2
6,17935,1.5156e-3,1.94539e-2
6,17935,1.4213e-3,1.89788e-2
6,17935,1.3619e-3,2.02819e-2
6,17935,1.5995e-3,1.98431e-2
6,23316,1.9913e-3,3.76419e-2
6,23316,2.3113e-3,2.78785e-2
6,23316,2.179e-3,2.63753e-2
6,23316,2.0999e-3,2.65358e-2
6,23316,2.2509e-3,2.56928e-2
6,23316,2.2273e-3,2.57692e-2
6,23316,2.0028e-3,2.59592e-2
6,23316,2.2744e-3,2.61944e-2
6,23316,2.085e-3,2.5373e-2
6,23316,2.0967e-3,2.57962e-2
6,23316,1.9038e-3,3.51076e-2
6,23316,4.2249e-3,3.79575e-2
6,23316,2.2097e-3,2.70169e-2
6,23316,2.2036e-3,2.6065e-2
6,23316,2.0212e-3,2.70285e-2
6,23316,2.4809e-3,5.11783e-2
6,23316,2.7052e-3,2.65968e-2
6,23316,1.9917e-3,2.61878e-2
6,23316,2.238e-3,2.53858e-2
6,23316,1.9928e-3,2.51213e-2
6,30311,2.4695e-3,3.50945e-2
6,30311,2.7665e-3,3.48114e-2
6,30311,2.4658e-3,3.35751e-2
6,30311,2.6634e-3,3.35473e-2
6,30311,2.5471e-3,3.38717e-2
6,30311,2.4109e-3,3.34793e-2
6,30311,2.8733e-3,3.37483e-2
6,30311,2.8274e-3,3.33146e-2
6,30311,2.5139e-3,3.37822e-2
6,30311,2.556e-3,3.4067e-2
6,30311,2.4814e-3,3.34825e-2
6,30311,2.7538e-3,3.30447e-2
6,30311,2.6148e-3,3.46843e-2
6,30311,2.8178e-3,3.50914e-2
6,30311,2.5383e-3,3.5187e-2
6,30311,2.6093e-3,3.55992e-2
6,30311,2.8999e-3,3.44814e-2
6,30311,2.6082e-3,3.43824e-2
6,30311,2.6403e-3,3.43321e-2
6,30311,2.6041e-3,3.44621e-2
6,39405,3.9634e-3,4.5774e-2
6,39405,3.7562e-3,6.33808e-2
6,39405,6.9684e-3,4.99563e-2
6,39405,3.6764e-3,4.42713e-2
6,39405,3.8441e-3,4.48111e-2
6,39405,3.4091e-3,4.35718e-2
6,39405,3.6812e-3,7.65165e-2
6,39405,4.7872e-3,4.49921e-2
6,39405,3.5928e-3,4.32761e-2
6,39405,3.4518e-3,4.4365e-2
6,39405,3.4147e-3,4.42328e-2
6,39405,3.492e-3,4.43385e-2
6,39405,3.3693e-3,4.33238e-2
6,39405,3.5933e-3,4.42642e-2
6,39405,3.5451e-3,4.39413e-2
6,39405,3.6011e-3,4.40213e-2
6,39405,3.5576e-3,4.50591e-2
6,39405,3.5105e-3,4.42204e-2
6,39405,3.5019e-3,4.45989e-2
6,39405,3.4725e-3,4.399e-2
6,51227,4.7079e-3,5.69406e-2
6,51227,4.711e-3,5.74768e-2
6,51227,4.5767e-3,7.99037e-2
6,51227,8.5359e-3,6.35789e-2
6,51227,4.8584e-3,5.80638e-2
6,51227,4.8275e-3,5.75311e-2
6,51227,4.6898e-3,6.98613e-2
6,51227,4.8746e-3,5.86714e-2
6,51227,4.8953e-3,5.7734e-2
6,51227,4.718e-3,5.86036e-2
6,51227,4.7389e-3,5.76764e-2
6,51227,4.8561e-3,5.79047e-2
6,51227,4.959e-3,5.89053e-2
6,51227,4.6811e-3,6.1205e-2
6,51227,4.8676e-3,7.99621e-2
6,51227,7.1859e-3,6.39422e-2
6,51227,9.0822e-3,7.29613e-2
6,51227,4.7456e-3,5.63271e-2
6,51227,4.6997e-3,6.11008e-2
6,51227,4.5602e-3,5.54533e-2
6,66596,6.4083e-3,7.22149e-2
6,66596,6.0729e-3,8.27141e-2
6,66596,1.27172e-2,8.53692e-2
6,66596,6.6628e-3,9.36786e-2
6,66596,6.4449e-3,7.28065e-2
6,66596,6.1188e-3,7.29987e-2
6,66596,6.3224e-3,7.36567e-2
6,66596,6.7041e-3,7.20294e-2
6,66596,6.2496e-3,7.26347e-2
6,66596,6.255e-3,7.31715e-2
6,66596,6.0281e-3,7.47355e-2
6,66596,1.21701e-2,0.1060104
6,66596,6.1839e-3,7.39432e-2
6,66596,6.2005e-3,7.22722e-2
6,66596,6.0999e-3,7.30317e-2
6,66596,6.2261e-3,7.35988e-2
6,66596,6.5021e-3,7.35825e-2
6,66596,6.1184e-3,9.32685e-2
6,66596,8.7561e-3,9.72904e-2
6,66596,6.1455e-3,9.58791e-2
6,86575,8.6745e-3,9.18954e-2
6,86575,8.7967e-3,9.04054e-2
6,86575,8.3091e-3,9.13594e-2
6,86575,8.1265e-3,9.27446e-2
6,86575,8.3684e-3,9.1675e-2
6,86575,8.367e-3,9.18532e-2
6,86575,8.0183e-3,9.22073e-2
6,86575,8.1549e-3,9.27831e-2
6,86575,8.077e-3,8.89742e-2
6,86575,8.1087e-3,0.1193207
6,86575,9.3139e-3,8.79523e-2
6,86575,7.8824e-3,0.1166973
6,86575,7.974e-3,8.81914e-2
6,86575,7.5776e-3,8.75191e-2
6,86575,7.9336e-3,0.1179309
6,86575,8.416e-3,9.11424e-2
6,86575,8.1573e-3,9.24484e-2
6,86575,8.1606e-3,9.17649e-2
6,86575,8.3613e-3,9.09036e-2
6,86575,9.7546e-3,0.112418
6,112548,1.10223e-2,0.110185
6,112548,1.85558e-2,0.1518093
6,112548,1.06556e-2,0.1083838
6,112548,1.05176e-2,0.110098
6,112548,1.06969e-2,0.1101908
6,112548,1.05123e-2,0.1112378
6,112548,1.05537e-2,0.1121704
6,112548,1.46458e-2,0.1144076
6,112548,1.04895e-2,0.1102123
6,112548,1.0796e-2,0.1280629
6,112548,1.06584e-2,0.5939585
6,112548,1.14766e-2,5.22411e-2
6,112548,1.22021e-2,5.03921e-2
6,112548,1.14832e-2,5.34369e-2
6,112548,1.18846e-2,5.0654e-2
6,112548,1.22232e-2,5.06274e-2
6,112548,1.15538e-2,0.100429
6,112548,1.13449e-2,4.98671e-2
6,112548,1.15881e-2,4.93238e-2
6,112548,1.12174e-2,5.0137e-2
6,146313,1.47957e-2,6.00223e-2
6,146313,1.43808e-2,6.04414e-2
6,146313,1.44955e-2,0.1118316
6,146313,1.13753e-2,6.05174e-2
6,146313,1.11093e-2,6.98845e-2
6,146313,2.05178e-2,6.59096e-2
6,146313,1.17271e-2,0.1361316
6,146313,1.28859e-2,5.92318e-2
6,146313,1.3036e-2,5.80714e-2
6,146313,1.28158e-2,5.99705e-2
6,146313,1.33538e-2,0.1010096
6,146313,1.36264e-2,6.008e-2
6,146313,1.31482e-2,7.54689e-2
6,146313,2.26435e-2,6.41975e-2
6,146313,1.3371e-2,0.1005673
6,146313,1.28475e-2,5.57741e-2
6,146313,1.26742e-2,5.62239e-2
6,146313,1.43684e-2,5.6692e-2
6,146313,1.28322e-2,0.1000411
6,146313,1.30634e-2,6.12205e-2
6,190207,1.46915e-2,7.24337e-2
6,190207,1.55007e-2,7.09776e-2
6,190207,1.49232e-2,0.11441
6,190207,1.6242e-2,7.18367e-2
6,190207,1.54471e-2,7.18271e-2
6,190207,1.48431e-2,0.1042839
6,190207,1.47801e-2,6.41967e-2
6,190207,1.49578e-2,0.1065321
6,190207,1.56e-2,8.37878e-2
6,190207,1.58174e-2,7.35372e-2
6,190207,1.55999e-2,0.1123865
6,190207,1.50905e-2,6.87943e-2
6,190207,1.52022e-2,6.87184e-2
6,190207,1.5155e-2,0.1084118
6,190207,1.50384e-2,6.69301e-2
6,190207,1.52207e-2,0.1305868
6,190207,1.51242e-2,7.07685e-2
6,190207,1.54302e-2,6.9429e-2
6,190207,1.49991e-2,0.1329088
6,190207,1.53727e-2,6.57586e-2
7,1000,5.97e-5,8.847e-4
7,1000,6.79e-5,7.754e-4
7,1000,4.59e-5,4.098e-4
7,1000,2.63e-5,2.918e-4
7,1000,5.53e-5,4.484e-4
7,1000,4.02e-5,4.244e-4
7,1000,2.71e-5,3.096e-4
7,1000,2.88e-5,3.414e-4
7,1000,2.87e-5,3.289e-4
7,1000,3.78e-5,3.402e-4
7,1000,2.84e-5,2.918e-4
7,1000,2.82e-5,3.177e-4
7,1000,2.83e-5,3.421e-4
7,1000,3.13e-5,3.221e-4
7,1000,3.95e-5,3.219e-4
7,1000,2.81e-5,3.666e-4
7,1000,3.37e-5,3.959e-4
7,1000,3.1e-5,3.72e-4
7,1000,4.02e-5,3.11e-4
7,1000,4.01e-5,3.517e-4
7,1300,6.81e-5,5.734e-4
7,1300,6.82e-5,6.187e-4
7,1300,5.93e-5,5.136e-4
7,1300,4.81e-5,4.879e-4
7,1300,5.11e-5,4.571e-4
7,1300,5.2e-5,4.542e-4
7,1300,4.57e-5,4.633e-4
7,1300,4.53e-5,4.649e-4
7,1300,4.54e-5,4.635e-4
7,1300,4.5e-5,4.63e-4
7,1300,4.54e-5,4.925e-4
7,1300,5.64e-5,4.27e-4
7,1300,3.8e-5,4.022e-4
7,1300,4.32e-5,4.675e-4
7,1300,4.48e-5,4.367e-4
7,1300,4.1e-5,4.24e-4
7,1300,5.58e-5,4.562e-4
7,1300,4.8e-5,4.637e-4
7,1300,5.09e-5,4.628e-4
7,1300,5.05e-5,4.622e-4
7,1690,7.71e-5,8.148e-4
7,1690,1.027e-4,7.767e-4
7,1690,8.14e-5,6.65e-4
7,1690,7.38e-5,6.423e-4
7,1690,7.3e-5,6.462e-4
7,1690,8.18e-5,8.134e-4
7,1690,9.37e-5,8.429e-4
7,1690,9.68e-5,7.611e-4
7,1690,7.32e-5,6.519e-4
7,1690,7.5e-5,6.167e-4
7,1690,6.43e-5,6.346e-4
7,1690,7.52e-5,6.036e-4
7,1690,6.47e-5,6.023e-4
7,1690,6.44e-5,6.054e-4
7,1690,7.59e-5,6.026e-4
7,1690,6.41e-5,6.071e-4
7,1690,6.49e-5,6.065e-4
7,1690,8.25e-5,6.022e-4
7,1690,6.94e-5,6.086e-4
7,1690,9.92e-5,6.539e-4
7,2197,9.33e-5,1.4593e-3
7,2197,1.76e-4,1.4149e-3
7,2197,1.236e-4,1.0136e-3
7,2197,9.46e-5,9.716e-4
7,2197,1.068e-4,9.6e-4
7,2197,1.034e-4,9.594e-4
7,2197,9.44e-5,8.554e-4
7,2197,9.35e-5,8.523e-4
7,2197,9.1e-5,8.141e-4
7,2197,9.28e-5,8.12e-4
7,2197,9.18e-5,8.607e-4
7,2197,8.75e-5,8.542e-4
7,2197,8.73e-5,8.55e-4
7,2197,8.65e-5,8.518e-4
7,2197,9.28e-5,8.603e-4
7,2197,9.09e-5,8.535e-4
7,2197,1.344e-4,8.131e-4
7,2197,1.345e-4,8.907e-4
7,2197,1.545e-4,9.054e-4
7,2197,1.576e-4,9.903e-4
7,2857,9.29e-5,2.0151e-3
7,2857,1.368e-4,1.863e-3
7,2857,1.241e-4,1.3316e-3
7,2857,1.165e-4,1.2295e-3
7,2857,9.86e-5,1.1818e-3
7,2857,1.093e-4,1.189e-3
7,2857,1.039e-4,1.089e-3
7,2857,1.083e-4,1.0756e-3
7,2857,1.722e-4,1.0782e-3
7,2857,1.529e-4,1.1002e-3
7,2857,1.625e-4,1.148e-3
7,2857,1.993e-4,1.986e-3
7,2857,2.649e-4,1.8209e-3
7,2857,2.312e-4,1.4595e-3
7,2857,1.993e-4,1.3106e-3
7,2857,1.26e-4,1.5048e-3
7,2857,1.069e-4,1.2516e-3
7,2857,1.08e-4,1.3079e-3
7,2857,1.071e-4,1.2289e-3
7,2857,1.037e-4,1.2204e-3
7,3715,1.822e-4,2.8293e-3
7,3715,3.097e-4,3.2177e-3
7,3715,2.58e-4,3.0578e-3
7,3715,2.377e-4,2.671e-3
7,3715,2.702e-4,1.9578e-3
7,3715,2.779e-4,1.8537e-3
7,3715,2.589e-4,2.8741e-3
7,3715,2.554e-4,2.8686e-3
7,3715,2.381e-4,2.636e-3
7,3715,2.355e-4,2.7624e-3
7,3715,2.251e-4,2.8733e-3
7,3715,3.347e-4,3.0485e-3
7,3715,3.537e-4,2.7824e-3
7,3715,2.909e-4,2.187e-3
7,3715,1.576e-4,1.7959e-3
7,3715,1.557e-4,2.1081e-3
7,3715,1.673e-4,2.2384e-3
7,3715,1.92e-4,2.3889e-3
7,3715,3.484e-4,3.2322e-3
7,3715,3.69e-4,2.8192e-3
7,4830,2.365e-4,3.4884e-3
7,4830,3.56e-4,3.4715e-3
7,4830,3.281e-4,5.102e-3
7,4830,4.057e-4,4.4872e-3
7,4830,4.774e-4,3.9409e-3
7,4830,3.345e-4,4.3886e-3
7,4830,4.141e-4,4.5923e-3
7,4830,4.1e-4,4.0862e-3
7,4830,3.255e-4,3.8137e-3
7,4830,3.309e-4,4.4465e-3
7,4830,4.574e-4,4.4533e-3
7,4830,3.485e-4,4.5094e-3
7,4830,3.35e-4,4.8051e-3
7,4830,4.843e-4,4.4126e-3
7,4830,3.116e-4,4.3472e-3
7,4830,3.327e-4,4.0378e-3
7,4830,5.655e-4,4.8234e-3
7,4830,3.315e-4,4.5297e-3
7,4830,3.344e-4,3.979e-3
7,4830,3.904e-4,4.9638e-3
7,6279,3.202e-4,6.0329e-3
7,6279,4.678e-4,6.2748e-3
7,6279,5.738e-4,6.2849e-3
7,6279,4.006e-4,5.5782e-3
7,6279,4.745e-4,6.7757e-3
7,6279,5.555e-4,5.9063e-3
7,6279,3.964e-4,6.357e-3
7,6279,6.283e-4,6.3042e-3
7,6279,5.074e-4,6.0336e-3
7,6279,4.402e-4,6.1156e-3
7,6279,5.33e-4,5.832e-3
7,6279,4.662e-4,6.155e-3
7,6279,5.03e-4,6.5176e-3
7,6279,5.173e-4,6.2947e-3
7,6279,6.992e-4,6.7439e-3
7,6279,5.581e-4,6.0031e-3
7,6279,5.15e-4,5.715e-3
7,6279,6.272e-4,6.228e-3
7,6279,5.419e-4,6.2479e-3
7,6279,6.442e-4,6.4605e-3
7,8163,4.409e-4,8.7838e-3
7,8163,6.271e-4,8.2184e-3
7,8163,8.76e-4,8.5671e-3
7,8163,7.323e-4,8.1288e-3
7,8163,1.0747e-3,8.6079e-3
7,8163,8.415e-4,8.0922e-3
7,8163,6.789e-4,9.1137e-3
7,8163,7.087e-4,8.2106e-3
7,8163,8.285e-4,8.032e-3
7,8163,7.386e-4,8.0988e-3
7,8163,7.154e-4,8.607e-3
7,8163,6.707e-4,8.4611e-3
7,8163,8.359e-4,8.3145e-3
7,8163,8.094e-4,8.9049e-3
7,8163,8.682e-4,8.1445e-3
7,8163,6.553e-4,8.8887e-3
7,8163,7.27e-4,8.0262e-3
7,8163,7.992e-4,8.4494e-3
7,8163,7.248e-4,7.8545e-3
7,8163,7.656e-4,8.4425e-3
7,10612,6.974e-4,1.2359e-2
7,10612,9.571e-4,1.19153e-2
7,10612,1.0576e-3,1.12827e-2
7,10612,1.0824e-3,1.13126e-2
7,10612,9.405e-4,1.17465e-2
7,10612,9.451e-4,1.18695e-2
7,10612,1.0091e-3,1.10672e-2
7,10612,1.1027e-3,1.13247e-2
7,10612,9.548e-4,1.13467e-2
7,10612,9.897e-4,1.11282e-2
7,10612,9.625e-4,1.11566e-2
7,10612,1.0324e-3,1.08412e-2
7,10612,9.501e-4,1.14467e-2
7,10612,9.333e-4,1.13896e-2
7,10612,1.0268e-3,1.12113e-2
7,10612,1.0581e-3,1.12252e-2
7,10612,9.603e-4,1.14723e-2
7,10612,9.359e-4,1.1351e-2
7,10612,1.1437e-3,1.21541e-2
7,10612,1.6955e-3,2.43969e-2
7,13796,2.5702e-3,2.0744e-2
7,13796,1.359e-3,1.50434e-2
7,13796,1.2665e-3,1.5172e-2
7,13796,1.297e-3,1.56208e-2
7,13796,1.3804e-3,1.52411e-2
7,13796,1.2939e-3,1.51941e-2
7,13796,1.239e-3,1.53457e-2
7,13796,1.3432e-3,1.50848e-2
7,13796,1.3743e-3,1.53367e-2
7,13796,1.3185e-3,1.53188e-2
7,13796,1.3539e-3,1.54007e-2
7,13796,1.3152e-3,1.55925e-2
7,13796,1.2882e-3,1.49625e-2
7,13796,1.5392e-3,1.51986e-2
7,13796,1.3459e-3,1.49188e-2
7,13796,1.4435e-3,1.52514e-2
7,13796,1.3012e-3,1.53518e-2
7,13796,1.3034e-3,1.56646e-2
7,13796,1.3186e-3,1.55775e-2
7,13796,1.2778e-3,1.5389e-2
7,17935,2.0624e-3,2.04911e-2
7,17935,1.846e-3,2.05066e-2
7,17935,1.8101e-3,2.01708e-2
7,17935,1.8669e-3,2.11452e-2
7,17935,1.6815e-3,1.98739e-2
7,17935,1.8591e-3,2.0794e-2
7,17935,1.9909e-3,2.0559e-2
7,17935,1.9649e-3,2.01167e-2
7,17935,1.7478e-3,2.05165e-2
7,17935,1.8562e-3,2.04887e-2
7,17935,1.9278e-3,2.04119e-2
7,17935,1.796e-3,2.10473e-2
7,17935,1.7856e-3,2.00101e-2
7,17935,1.6889e-3,2.03768e-2
7,17935,1.7697e-3,2.10469e-2
7,17935,1.9388e-3,2.07075e-2
7,17935,1.7023e-3,2.03458e-2
7,17935,1.7461e-3,2.06678e-2
7,17935,1.8654e-3,2.0305e-2
7,17935,1.7302e-3,2.02161e-2
7,23316,2.7342e-3,2.64434e-2
7,23316,2.626e-3,2.64798e-2
7,23316,2.3748e-3,2.70276e-2
7,23316,2.4193e-3,2.62662e-2
7,23316,2.4993e-3,2.74031e-2
7,23316,2.7284e-3,2.62576e-2
7,23316,2.565e-3,2.64997e-2
7,23316,2.4877e-3,2.71168e-2
7,23316,2.4208e-3,2.66263e-2
7,23316,2.7937e-3,2.72363e-2
7,23316,2.6088e-3,2.69583e-2
7,23316,2.4375e-3,2.71052e-2
7,23316,2.3602e-3,2.66232e-2
7,23316,2.6503e-3,2.6264e-2
7,23316,2.536e-3,2.71531e-2
7,23316,2.5392e-3,2.75025e-2
7,23316,2.5209e-3,2.76061e-2
7,23316,2.45e-3,2.6939e-2
7,23316,2.5366e-3,2.70101e-2
7,23316,2.595e-3,2.65598e-2
7,30311,2.868e-3,3.49299e-2
7,30311,2.9291e-3,3.51397e-2
7,30311,2.999e-3,3.47579e-2
7,30311,3.0261e-3,3.60763e-2
7,30311,2.9977e-3,3.44703e-2
7,30311,3.0324e-3,3.7023e-2
7,30311,3.4762e-3,3.528e-2
7,30311,2.9247e-3,3.4834e-2
7,30311,2.8253e-3,3.83442e-2
7,30311,4.8824e-3,3.73331e-2
7,30311,2.9698e-3,3.38048e-2
7,30311,2.8837e-3,3.42969e-2
7,30311,3.239e-3,3.46417e-2
7,30311,3.1977e-3,3.43268e-2
7,30311,2.957e-3,3.46609e-2
7,30311,2.817e-3,3.4603e-2
7,30311,3.2309e-3,3.72643e-2
7,30311,2.7843e-3,4.47085e-2
7,30311,5.1178e-3,4.79034e-2
7,30311,4.4775e-3,3.57549e-2
7,39405,3.7262e-3,4.68619e-2
7,39405,3.704e-3,4.4236e-2
7,39405,3.9998e-3,4.32399e-2
7,39405,3.7009e-3,4.33799e-2
7,39405,3.9192e-3,4.44597e-2
7,39405,3.6729e-3,4.51134e-2
7,39405,3.9634e-3,4.5408e-2
7,39405,3.9627e-3,4.28564e-2
7,39405,3.9088e-3,4.43924e-2
7,39405,3.9209e-3,4.31544e-2
7,39405,3.7675e-3,5.94168e-2
7,39405,3.7205e-3,4.4173e-2
7,39405,3.9099e-3,4.43887e-2
7,39405,3.7725e-3,4.43686e-2
7,39405,4.0218e-3,4.50157e-2
7,39405,3.7763e-3,4.38801e-2
7,39405,4.0691e-3,4.49225e-2
7,39405,3.6413e-3,4.38702e-2
7,39405,3.9502e-3,4.45436e-2
7,39405,3.7502e-3,4.33752e-2
7,51227,4.8257e-3,5.79462e-2
7,51227,4.2623e-3,5.61633e-2
7,51227,4.5667e-3,5.59729e-2
7,51227,4.3497e-3,5.68187e-2
7,51227,5.201e-3,5.75249e-2
7,51227,4.4195e-3,8.16082e-2
7,51227,6.132e-3,6.91165e-2
7,51227,6.6286e-3,6.59879e-2
7,51227,4.5341e-3,5.85361e-2
7,51227,4.5978e-3,8.59671e-2
7,51227,4.6128e-3,5.82505e-2
7,51227,4.5685e-3,5.62817e-2
7,51227,4.4408e-3,5.66332e-2
7,51227,4.4405e-3,5.79877e-2
7,51227,4.4277e-3,5.59955e-2
7,51227,5.2237e-3,7.92339e-2
7,51227,4.2743e-3,5.7105e-2
7,51227,4.3401e-3,5.6741e-2
7,51227,4.7879e-3,5.81478e-2
7,51227,4.5155e-3,5.72625e-2
7,66596,5.9505e-3,7.3423e-2
7,66596,5.6407e-3,7.16185e-2
7,66596,5.9708e-3,7.3373e-2
7,66596,6.2154e-3,7.26123e-2
7,66596,6.0902e-3,7.22912e-2
7,66596,5.9904e-3,7.26515e-2
7,66596,6.0036e-3,7.18824e-2
7,66596,6.0054e-3,8.44622e-2
7,66596,1.20336e-2,8.09842e-2
7,66596,6.2913e-3,7.39486e-2
7,66596,6.0853e-3,7.45567e-2
7,66596,6.6463e-3,7.31525e-2
7,66596,6.1236e-3,7.33797e-2
7,66596,7.1749e-3,7.12582e-2
7,66596,5.9926e-3,7.32891e-2
7,66596,6.2349e-3,7.26312e-2
7,66596,6.0259e-3,7.3323e-2
7,66596,5.9616e-3,7.2813e-2
7,66596,6.4048e-3,7.29665e-2
7,66596,6.2435e-3,9.78392e-2
7,86575,9.0806e-3,9.12701e-2
7,86575,9.2675e-3,9.11302e-2
7,86575,8.7389e-3,8.99786e-2
7,86575,8.6056e-3,9.42264e-2
7,86575,8.4546e-3,0.115111
7,86575,9.0619e-3,0.1160798
7,86575,1.22888e-2,8.93447e-2
7,86575,8.8493e-3,8.87883e-2
7,86575,9.11e-3,9.14389e-2
7,86575,8.65e-3,9.33923e-2
7,86575,8.6884e-3,9.07616e-2
7,86575,8.7144e-3,9.06853e-2
7,86575,8.5763e-3,9.06125e-2
7,86575,8.515e-3,0.1203749
7,86575,1.1917e-2,0.1081829
7,86575,8.216e-3,0.1322834
7,86575,9.3057e-3,8.94986e-2
7,86575,8.7909e-3,8.99159e-2
7,86575,8.8569e-3,8.90686e-2
7,86575,8.6487e-3,9.05898e-2
7,112548,1.02015e-2,0.1094856
7,112548,1.02791e-2,0.1110181
7,112548,1.06304e-2,0.1096154
7,112548,1.03189e-2,0.1704028
7,112548,1.1018e-2,0.1112749
7,112548,1.03929e-2,0.656902
7,112548,1.21623e-2,4.46784e-2
7,112548,1.17406e-2,5.13983e-2
7,112548,1.68171e-2,6.57896e-2
7,112548,1.68625e-2,6.61116e-2
7,112548,1.68415e-2,6.60688e-2
7,112548,1.63963e-2,0.1478138
7,112548,1.49754e-2,7.32353e-2
7,112548,1.4302e-2,7.31538e-2
7,112548,1.42045e-2,5.42096e-2
7,112548,1.02196e-2,5.13953e-2
7,112548,1.57373e-2,7.18673e-2
7,112548,9.8793e-3,5.04434e-2
7,112548,9.6144e-3,0.1262632
7,112548,1.03162e-2,5.17098e-2
7,146313,1.16219e-2,8.69247e-2
7,146313,1.14714e-2,6.23468e-2
7,146313,2.35681e-2,7.33764e-2
7,146313,1.25544e-2,0.1123959
7,146313,1.35928e-2,6.143e-2
7,146313,1.35955e-2,5.92378e-2
7,146313,1.35221e-2,5.88504e-2
7,146313,1.30886e-2,0.1085859
7,146313,1.2178e-2,6.14108e-2
7,146313,1.20718e-2,6.01404e-2
7,146313,1.20604e-2,7.02135e-2
7,146313,2.29694e-2,0.1087874
7,146313,1.29115e-2,5.77567e-2
7,146313,1.35681e-2,8.65627e-2
7,146313,1.30468e-2,5.88126e-2
7,146313,1.35528e-2,0.1020203
7,146313,1.16274e-2,5.35788e-2
7,146313,1.17725e-2,5.27062e-2
7,146313,1.16455e-2,5.36569e-2
7,146313,1.18115e-2,5.44131e-2
7,190207,1.54327e-2,0.1124055
7,190207,1.50006e-2,6.81361e-2
7,190207,1.4952e-2,0.1023578
7,190207,1.47926e-2,7.13092e-2
7,190207,1.45731e-2,6.91078e-2
7,190207,1.4368e-2,0.1019682
